fips,county,pop_total,pop_margin,male_total,male_error,female_total,female_error
51041,"Chesterfield County, Virginia",159162,1581,81142,980,78020,1099
51043,"Clarke County, Virginia",6863,348,3506,223,3357,217
51045,"Craig County, Virginia",2174,258,1086,243,1088,225
51047,"Culpeper County, Virginia",21457,640,11299,520,10158,432
51049,"Cumberland County, Virginia",4279,304,2088,242,2191,201
51051,"Dickenson County, Virginia",4735,352,2599,247,2136,192
51053,"Dinwiddie County, Virginia",12279,570,6229,381,6050,338
51057,"Essex County, Virginia",5056,301,2431,205,2625,191
51059,"Fairfax County, Virginia",596445,2383,323219,1590,273226,1960
51061,"Fauquier County, Virginia",33471,681,18362,406,15109,455
51063,"Floyd County, Virginia",7144,401,3892,289,3252,256
51065,"Fluvanna County, Virginia",11598,506,5486,255,6112,458
51067,"Franklin County, Virginia",24402,736,12963,485,11439,559
51069,"Frederick County, Virginia",39253,791,20599,532,18654,535
51071,"Giles County, Virginia",7330,293,3906,201,3424,243
51073,"Gloucester County, Virginia",17780,658,9623,359,8157,476
51075,"Goochland County, Virginia",10050,493,5277,364,4773,386
51077,"Grayson County, Virginia",5899,274,3104,191,2795,205
51079,"Greene County, Virginia",8711,362,4642,252,4069,297
51081,"Greensville County, Virginia",3480,871,1438,877,2042,155
51083,"Halifax County, Virginia",13700,502,6465,357,7235,364
51085,"Hanover County, Virginia",50553,754,26278,504,24275,588
51087,"Henrico County, Virginia",156492,1746,78354,981,78138,1326
51089,"Henry County, Virginia",20686,709,10709,439,9977,509
51091,"Highland County, Virginia",954,130,485,100,469,76
51093,"Isle of Wight County, Virginia",17099,492,9270,313,7829,353
51095,"James City County, Virginia",31059,796,16240,559,14819,580
51097,"King and Queen County, Virginia",3303,171,1937,121,1366,163
51099,"King George County, Virginia",12239,467,6822,315,5417,310
51101,"King William County, Virginia",8003,281,4462,159,3541,235
51103,"Lancaster County, Virginia",4683,228,2197,152,2486,170
51105,"Lee County, Virginia",7504,554,3537,327,3967,353
51107,"Loudoun County, Virginia",177460,1382,97211,909,80249,1130
51109,"Louisa County, Virginia",15782,401,8135,301,7647,293
51111,"Lunenburg County, Virginia",4540,524,2237,491,2303,158
51113,"Madison County, Virginia",6075,337,3150,212,2925,237
51115,"Mathews County, Virginia",3897,287,1920,205,1977,204
51117,"Mecklenburg County, Virginia",12250,542,5835,398,6415,327
51119,"Middlesex County, Virginia",4368,295,2173,211,2195,162
51121,"Montgomery County, Virginia",44111,1253,23318,840,20793,847
51125,"Nelson County, Virginia",6542,424,3317,300,3225,251
51127,"New Kent County, Virginia",9787,376,5213,287,4574,234
51131,"Northampton County, Virginia",4897,272,2356,170,2541,204
51133,"Northumberland County, Virginia",4829,291,2434,234,2395,202
51135,"Nottoway County, Virginia",5825,446,3050,316,2775,280
51137,"Orange County, Virginia",14463,549,7449,367,7014,375
51139,"Page County, Virginia",9762,479,5064,353,4698,260
51141,"Patrick County, Virginia",6768,479,3612,313,3156,294
51143,"Pittsylvania County, Virginia",26906,770,13937,481,12969,531
51145,"Powhatan County, Virginia",12973,504,6859,408,6114,310
51147,"Prince Edward County, Virginia",8277,598,4400,411,3877,386
51149,"Prince George County, Virginia",15445,613,8622,463,6823,408
51153,"Prince William County, Virginia",221556,1711,120567,1208,100989,1331
51155,"Pulaski County, Virginia",15350,508,7816,369,7534,339
51157,"Rappahannock County, Virginia",3430,211,1933,141,1497,170
51159,"Richmond County, Virginia",2934,855,1522,909,1412,166
51161,"Roanoke County, Virginia",44814,876,22888,583,21926,625
51163,"Rockbridge County, Virginia",9640,428,5193,250,4447,362
51165,"Rockingham County, Virginia",36851,716,19437,440,17414,528
51167,"Russell County, Virginia",10065,520,5496,355,4569,375
51169,"Scott County, Virginia",8508,353,4621,259,3887,215
51171,"Shenandoah County, Virginia",19339,494,10217,356,9122,351
51173,"Smyth County, Virginia",12911,477,6843,333,6068,316
51175,"Southampton County, Virginia",8393,360,4326,245,4067,226
51177,"Spotsylvania County, Virginia",60828,836,32267,538,28561,708
51179,"Stafford County, Virginia",66797,855,37259,538,29538,684
51181,"Surry County, Virginia",3132,200,1655,132,1477,151
51183,"Sussex County, Virginia",2823,355,1466,266,1357,185
51185,"Tazewell County, Virginia",16217,763,8765,550,7452,472
51187,"Warren County, Virginia",18297,563,9730,374,8567,410
51191,"Washington County, Virginia",23885,759,12564,474,11321,430
51193,"Westmoreland County, Virginia",7172,436,3623,316,3549,301
51195,"Wise County, Virginia",13704,592,7740,478,5964,331
51197,"Wythe County, Virginia",12659,580,6503,382,6156,392
51199,"York County, Virginia",32174,690,17609,419,14565,513
51510,"Alexandria city, Virginia",91672,1024,47044,620,44628,849
51520,"Bristol city, Virginia",7120,403,3542,279,3578,249
51530,"Buena Vista city, Virginia",2922,201,1492,171,1430,136
51540,"Charlottesville city, Virginia",22173,619,10658,420,11515,493
51550,"Chesapeake city, Virginia",109758,1432,57240,1047,52518,875
51570,"Colonial Heights city, Virginia",7910,268,4007,195,3903,228
51580,"Covington city, Virginia",2333,246,1337,157,996,141
51590,"Danville city, Virginia",15898,500,7411,349,8487,350
51595,"Emporia city, Virginia",2039,244,969,149,1070,164
51600,"Fairfax city, Virginia",12346,377,6594,271,5752,234
51610,"Falls Church city, Virginia",7254,334,3705,194,3549,299
51620,"Franklin city, Virginia",3162,281,1414,153,1748,232
51630,"Fredericksburg city, Virginia",12304,469,6184,329,6120,332
51640,"Galax city, Virginia",2884,249,1348,275,1536,202
51650,"Hampton city, Virginia",63021,1026,32428,753,30593,745
51660,"Harrisonburg city, Virginia",22787,633,11294,522,11493,539
51670,"Hopewell city, Virginia",8912,470,4499,312,4413,326
51678,"Lexington city, Virginia",2079,329,1199,201,880,316
51680,"Lynchburg city, Virginia",32965,746,16676,509,16289,556
51683,"Manassas city, Virginia",20624,591,11365,433,9259,392
51685,"Manassas Park city, Virginia",7937,364,4439,235,3498,238
51690,"Martinsville city, Virginia",4820,367,2116,192,2704,275
51700,"Newport News city, Virginia",88284,1154,46073,885,42211,819
51710,"Norfolk city, Virginia",122106,1591,69745,1266,52361,923
51720,"Norton city, Virginia",1717,221,665,221,1052,204
51730,"Petersburg city, Virginia",12227,539,5539,362,6688,417
51735,"Poquoson city, Virginia",5910,278,3189,207,2721,166
51740,"Portsmouth city, Virginia",42482,754,21667,582,20815,595
51750,"Radford city, Virginia",6728,537,3369,349,3359,372
51760,"Richmond city, Virginia",98863,1596,48947,1186,49916,995
51770,"Roanoke city, Virginia",45136,778,23038,554,22098,583
51775,"Salem city, Virginia",12127,483,5858,317,6269,333
51790,"Staunton city, Virginia",11153,413,5364,296,5789,311
51800,"Suffolk city, Virginia",39912,807,20397,474,19515,554
51810,"Virginia Beach city, Virginia",231508,1931,125119,1140,106389,1342
51820,"Waynesboro city, Virginia",9115,359,4582,278,4533,273
51830,"Williamsburg city, Virginia",5943,406,2838,271,3105,248
51840,"Winchester city, Virginia",12248,440,6376,321,5872,345
53001,"Adams County, Washington",7509,295,4467,204,3042,216
53003,"Asotin County, Washington",8949,356,4378,249,4571,282
53005,"Benton County, Washington",80178,1241,44856,869,35322,815
53007,"Chelan County, Washington",31625,1003,16905,618,14720,715
53009,"Clallam County, Washington",27001,758,14450,516,12551,523
53011,"Clark County, Washington",190664,1811,102886,1216,87778,1231
53013,"Columbia County, Washington",1572,102,718,81,854,79
53015,"Cowlitz County, Washington",38619,856,20895,712,17724,542
53017,"Douglas County, Washington",17441,486,9731,322,7710,305
53019,"Ferry County, Washington",2359,210,1281,146,1078,142
53021,"Franklin County, Washington",34919,1016,20071,702,14848,659
53023,"Garfield County, Washington",926,100,473,65,453,83
53025,"Grant County, Washington",36919,855,20981,600,15938,641
53027,"Grays Harbor County, Washington",25472,851,13040,630,12432,527
53029,"Island County, Washington",35092,583,18995,388,16097,427
53031,"Jefferson County, Washington",10755,494,5421,322,5334,351
53033,"King County, Washington",1030879,4237,558446,3097,472433,2869
53035,"Kitsap County, Washington",116435,1540,65816,1034,50619,1067
53037,"Kittitas County, Washington",18917,684,9905,519,9012,413
53039,"Klickitat County, Washington",7809,360,4264,266,3545,258
53041,"Lewis County, Washington",28046,711,14733,521,13313,469
53043,"Lincoln County, Washington",4195,198,2284,119,1911,125
53045,"Mason County, Washington",21519,964,11327,686,10192,624
53047,"Okanogan County, Washington",15973,502,8648,341,7325,344
53049,"Pacific County, Washington",7267,328,3871,250,3396,201
53051,"Pend Oreille County, Washington",4005,327,2206,218,1799,192
53053,"Pierce County, Washington",365830,2368,196654,1705,169176,1720
53055,"San Juan County, Washington",7393,167,3752,105,3641,124
53057,"Skagit County, Washington",50058,768,27163,634,22895,574
53059,"Skamania County, Washington",4522,220,2573,171,1949,148
53061,"Snohomish County, Washington",354718,2661,193025,1842,161693,1675
53063,"Spokane County, Washington",209165,2058,110040,1388,99125,1343
53065,"Stevens County, Washington",15652,405,8181,360,7471,296
53067,"Thurston County, Washington",118691,1555,60883,934,57808,1159
53069,"Wahkiakum County, Washington",1259,174,625,111,634,111
53071,"Walla Walla County, Washington",25567,789,13450,514,12117,564
53073,"Whatcom County, Washington",95296,1523,50910,989,44386,1077
53075,"Whitman County, Washington",20130,621,10843,447,9287,453
53077,"Yakima County, Washington",97871,1654,53184,1024,44687,1057
54001,"Barbour County, West Virginia",6015,336,3141,239,2874,216
54003,"Berkeley County, West Virginia",47603,1094,24801,698,22802,717
54005,"Boone County, West Virginia",7771,398,4327,308,3444,256
54007,"Braxton County, West Virginia",5067,330,2813,213,2254,199
54009,"Brooke County, West Virginia",9903,449,5127,273,4776,297
54011,"Cabell County, West Virginia",39337,879,20184,548,19153,665
54013,"Calhoun County, West Virginia",2394,239,1281,163,1113,160
54015,"Clay County, West Virginia",2985,272,1648,182,1337,152
54017,"Doddridge County, West Virginia",2878,320,1717,235,1161,178
54019,"Fayette County, West Virginia",15283,578,8472,457,6811,316
54021,"Gilmer County, West Virginia",2846,445,1487,385,1359,127
54023,"Grant County, West Virginia",4914,327,2581,213,2333,234
54025,"Greenbrier County, West Virginia",14115,515,7312,332,6803,335
54027,"Hampshire County, West Virginia",8852,422,4919,322,3933,332
54029,"Hancock County, West Virginia",12947,457,6694,314,6253,318
54031,"Hardy County, West Virginia",6125,366,3290,275,2835,248
54033,"Harrison County, West Virginia",28901,603,15706,419,13195,525
54035,"Jackson County, West Virginia",10366,575,5640,385,4726,376
54037,"Jefferson County, West Virginia",25964,641,13609,448,12355,418
54039,"Kanawha County, West Virginia",83502,1188,42843,770,40659,804
54041,"Lewis County, West Virginia",6400,369,3401,242,2999,213
54043,"Lincoln County, West Virginia",7012,471,3682,323,3330,301
54045,"Logan County, West Virginia",11254,618,6356,415,4898,374
54047,"McDowell County, West Virginia",4711,361,2401,251,2310,220
54049,"Marion County, West Virginia",25088,688,13363,426,11725,470
54051,"Marshall County, West Virginia",13127,540,7045,339,6082,371
54053,"Mason County, West Virginia",9264,552,4827,353,4437,352
54055,"Mercer County, West Virginia",23156,721,11921,543,11235,495
54057,"Mineral County, West Virginia",10510,635,5657,357,4853,404
54059,"Mingo County, West Virginia",7400,439,4173,292,3227,293
54061,"Monongalia County, West Virginia",47663,1003,25905,731,21758,631
54063,"Monroe County, West Virginia",5128,286,2802,191,2326,218
54065,"Morgan County, West Virginia",6515,513,3563,303,2952,382
54067,"Nicholas County, West Virginia",9702,426,5250,295,4452,359
54069,"Ohio County, West Virginia",20001,450,10285,301,9716,366
54071,"Pendleton County, West Virginia",3058,197,1688,142,1370,118
54073,"Pleasants County, West Virginia",2820,196,1478,116,1342,135
54075,"Pocahontas County, West Virginia",3561,274,1981,212,1580,139
54077,"Preston County, West Virginia",13672,518,7771,383,5901,340
54079,"Putnam County, West Virginia",25026,750,13644,562,11382,513
54081,"Raleigh County, West Virginia",28808,930,15292,725,13516,554
54083,"Randolph County, West Virginia",11418,502,6007,412,5411,312
54085,"Ritchie County, West Virginia",3607,229,1941,145,1666,146
54087,"Roane County, West Virginia",4584,347,2509,232,2075,220
54089,"Summers County, West Virginia",4542,299,2440,245,2102,175
54091,"Taylor County, West Virginia",6705,354,3647,230,3058,260
54093,"Tucker County, West Virginia",2979,171,1605,115,1374,100
54095,"Tyler County, West Virginia",3280,203,1707,117,1573,148
54097,"Upshur County, West Virginia",9329,399,5185,321,4144,270
54099,"Wayne County, West Virginia",14867,710,7451,507,7416,423
54101,"Webster County, West Virginia",2940,264,1606,177,1334,155
54103,"Wetzel County, West Virginia",5478,307,2943,216,2535,215
54105,"Wirt County, West Virginia",2214,182,1246,111,968,127
54107,"Wood County, West Virginia",36270,775,18700,547,17570,483
54109,"Wyoming County, West Virginia",6581,405,3781,254,2800,291
55001,"Adams County, Wisconsin",7456,242,3924,189,3532,146
55003,"Ashland County, Wisconsin",7175,257,3735,149,3440,175
55005,"Barron County, Wisconsin",21601,402,11480,315,10121,296
55007,"Bayfield County, Wisconsin",6774,161,3531,103,3243,124
55009,"Brown County, Wisconsin",126141,1395,65402,1004,60739,941
55011,"Buffalo County, Wisconsin",6749,153,3706,107,3043,102
55013,"Burnett County, Wisconsin",6192,156,3194,105,2998,103
55015,"Calumet County, Wisconsin",26139,438,13862,264,12277,353
55017,"Chippewa County, Wisconsin",30259,562,15737,390,14522,338
55019,"Clark County, Wisconsin",15322,196,8494,134,6828,147
55021,"Columbia County, Wisconsin",29129,411,15223,312,13906,304
55023,"Crawford County, Wisconsin",7476,390,3849,336,3627,160
55025,"Dane County, Wisconsin",275925,1859,141739,1251,134186,1327
55027,"Dodge County, Wisconsin",42291,621,22901,484,19390,393
55029,"Door County, Wisconsin",13065,331,6684,240,6381,200
55031,"Douglas County, Wisconsin",20960,391,10478,359,10482,245
55033,"Dunn County, Wisconsin",21778,542,11532,403,10246,322
55035,"Eau Claire County, Wisconsin",53233,825,27193,519,26040,597
55037,"Florence County, Wisconsin",1878,103,991,69,887,77
55039,"Fond du Lac County, Wisconsin",51770,678,27019,425,24751,512
55041,"Forest County, Wisconsin",3596,136,1865,103,1731,79
55043,"Grant County, Wisconsin",25378,443,13874,315,11504,355
55045,"Green County, Wisconsin",19258,324,9972,235,9286,230
55047,"Green Lake County, Wisconsin",8903,217,4555,144,4348,173
55049,"Iowa County, Wisconsin",12259,230,6371,171,5888,165
55051,"Iron County, Wisconsin",2468,115,1261,75,1207,78
55053,"Jackson County, Wisconsin",9035,328,4828,210,4207,165
55055,"Jefferson County, Wisconsin",42648,712,22182,409,20466,459
55057,"Juneau County, Wisconsin",11670,313,6181,222,5489,179
55059,"Kenosha County, Wisconsin",77188,1198,40382,828,36806,826
55061,"Kewaunee County, Wisconsin",10118,263,5558,145,4560,199
55063,"La Crosse County, Wisconsin",61019,868,30605,706,30414,468
55065,"Lafayette County, Wisconsin",8514,166,4550,98,3964,112
55067,"Langlade County, Wisconsin",8814,281,4586,224,4228,171
55069,"Lincoln County, Wisconsin",13588,297,6887,197,6701,192
55071,"Manitowoc County, Wisconsin",40231,546,21423,339,18808,391
55073,"Marathon County, Wisconsin",68815,768,36027,512,32788,602
55075,"Marinette County, Wisconsin",18219,387,9542,298,8677,267
55077,"Marquette County, Wisconsin",6718,168,3522,120,3196,109
55078,"Menominee County, Wisconsin",1405,131,660,91,745,78
55079,"Milwaukee County, Wisconsin",431099,2522,213813,1666,217286,1682
55081,"Monroe County, Wisconsin",20914,360,11295,265,9619,251
55083,"Oconto County, Wisconsin",18517,313,9770,223,8747,211
55085,"Oneida County, Wisconsin",16360,461,8371,312,7989,278
55087,"Outagamie County, Wisconsin",93181,999,49032,655,44149,653
55089,"Ozaukee County, Wisconsin",44121,680,23235,452,20886,497
55091,"Pepin County, Wisconsin",3588,109,1845,71,1743,82
55093,"Pierce County, Wisconsin",22114,467,10989,300,11125,279
55095,"Polk County, Wisconsin",20709,266,11113,195,9596,223
55097,"Portage County, Wisconsin",35069,547,17985,410,17084,379
55099,"Price County, Wisconsin",6579,183,3546,115,3033,110
55101,"Racine County, Wisconsin",89005,1072,45816,741,43189,807
55103,"Richland County, Wisconsin",8239,226,4384,154,3855,155
55105,"Rock County, Wisconsin",73689,989,37691,610,35998,702
55107,"Rusk County, Wisconsin",6333,163,3330,115,3003,119
55109,"St. Croix County, Wisconsin",44683,691,23385,438,21298,471
55111,"Sauk County, Wisconsin",32320,505,16677,307,15643,344
55113,"Sawyer County, Wisconsin",6939,233,3452,163,3487,127
55115,"Shawano County, Wisconsin",19767,331,10125,224,9642,246
55117,"Sheboygan County, Wisconsin",57751,789,30225,594,27526,482
55119,"Taylor County, Wisconsin",9950,214,5315,157,4635,134
55121,"Trempealeau County, Wisconsin",14770,200,7886,152,6884,133
55123,"Vernon County, Wisconsin",13166,273,7069,180,6097,170
55125,"Vilas County, Wisconsin",8809,302,4625,208,4184,177
55127,"Walworth County, Wisconsin",51089,786,27112,578,23977,506
